Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Fiat Strada 1.6 Adventure Cd,Ubicación no encontrada,1.6 Adventure Cd,Gris,Fiat,Strada,2015,Nafta,3.0,Manual,1.6,Pick-Up,75000.0,Hidráulica,Delantera,4.0,115.0,14000.0
Fiat Strada 1.4 Working Cd,Ubicación no encontrada,1.4 Working Cd,Blanco,Fiat,Strada,2019,Nafta,3.0,Manual,1.4,Pick-Up,112000.0,Hidráulica,Delantera,5.0,87.0,9000.0
Fiat Strada 1.3 Trekking Multijet Cd,Bs.As. G.B.A. Sur,1.3 Trekking Multijet Cd,,Fiat,Strada,2018,Diésel,3.0,Manual,1.3,Pick-Up,90000.0,Hidráulica,Delantera,5.0,95.0,11600.0
Fiat Strada 1.6 Adventure Cd Pack Top,Ubicación no encontrada,1.6 Adventure Cd Pack Top,Blanco,Fiat,Strada,2017,Nafta,3.0,Manual,1.6,Pick-Up,124000.0,Hidráulica,Delantera,4.0,115.0,9666.67
Fiat Strada 1.6 Adventure Cd Pack Top,Mendoza,1.6 Adventure Cd Pack Top,Gris,Fiat,Strada,2016,Nafta,3.0,Manual,1.6,Pick-Up,137000.0,Hidráulica,Delantera,4.0,115.0,11333.33
Fiat Strada Fiat Strada 1.6 Pick,Bs.As. G.B.A. Oeste,Fiat strada 1.6 pick,,Fiat,Strada,2013,Nafta/GNC,3.0,Manual,1.4,Pick-Up,207000.0,Hidráulica,Delantera,5.0,87.0,5666.67
Fiat Strada 1.4 Working Cs C/aa + Pack Seg,Buenos Aires Interior,,Blanco,Fiat,Strada,2014,Nafta,2.0,Manual,1.4,Pick-Up,130000.0,Hidráulica,Delantera,2.0,87.0,7000.0
Fiat Strada 1.4 Working Cd,Ubicación no encontrada,1.4 Working Cd,Blanco,Fiat,Strada,2019,Nafta,3.0,Manual,1.4,Pick-Up,44900.0,Hidráulica,Delantera,5.0,87.0,11990.0
Fiat Strada 1.4 Working Cd,Córdoba,1.4 Working Cd,,Fiat,Strada,2020,Nafta,3.0,Manual,1.4,Pick-Up,46000.0,Hidráulica,Delantera,5.0,87.0,13000.0
Fiat Strada 1.6 ADVENTURE EXT L10,Ubicación no encontrada,1.6 ADVENTURE EXT L10,Verde oscuro,Fiat,Strada,2012,Nafta,2.0,Manual,1.4,Pick-Up,161000.0,Asistida,Delantera,2.0,87.0,7666.67
Fiat Strada 1.4 Working Cs,Ubicación no encontrada,1.4 Working Cs,Blanco,Fiat,Strada,2017,Nafta,2.0,Manual,1.4,Pick-Up,82000.0,Hidráulica,Delantera,2.0,87.0,10900.0
Fiat Strada 1.8 Adventure Cab Exten Aa+da,Buenos Aires Interior,,Verde,Fiat,Strada,2008,Nafta,2.0,Manual,1.8,Pick-Up,230000.0,Hidráulica,Delantera,5.0,105.0,7000.0
Fiat Strada 1.6 Adventure Cd 115cv,Ubicación no encontrada,1.6 Adventure Cd 115cv,,Fiat,Strada,2013,Nafta,2.0,Manual,1.6,Pick-Up,173000.0,Hidráulica,Delantera,4.0,115.0,9000.0
Fiat Strada 1.3 Freedom 4x2 Doble Cabina 2024,Ubicación no encontrada,1.3 Freedom,Rojo,Fiat,Strada,2024,Nafta,5.0,Manual,1300.0,Pick-Up,900.0,Asistida,Delantera,5.0,99.0,15466.67
Fiat Strada 1.6 Adventure Cd Pack Top,Ubicación no encontrada,1.6 Adventure Cd Pack Top,Gris,Fiat,Strada,2017,Nafta,3.0,Manual,1.6,Pick-Up,99000.0,Hidráulica,Delantera,4.0,115.0,11600.0
Fiat Strada Trekin,Capital Federal,Trekin,,Fiat,Strada,2018,Diésel,3.0,Manual,1.3,Pick-Up,100000.0,Hidráulica,Delantera,5.0,95.0,12500.0
Fiat Strada 1.4 8v Endurance Cs,Ubicación no encontrada,1.4 8v Endurance Cs,Blanco,Fiat,Strada,2021,Nafta,3.0,Manual,1.4,Pick-Up,61000.0,Hidráulica,Delantera,5.0,85.0,12666.67
Fiat Strada 1.4 Working Cs C/aa,Ubicación no encontrada,,Negro,Fiat,Strada,2013,Nafta,2.0,Manual,1.4,Pick-Up,209000.0,Hidráulica,Delantera,2.0,87.0,6333.33
Fiat Strada 1.6 Adventure 16 válvulas Locker,Neuquén,1.6 Adventure 16 válvulas Locker,Blanco,Fiat,Strada,2020,Nafta,3.0,Manual,1.6,Pick-Up,21000.0,Hidráulica,Delantera,2.0,115.0,16000.0
Fiat Strada Freedom,Neuquén,Freedom,Rojo,Fiat,Strada,2024,Nafta,4.0,Manual,1.3,Pick-Up,2000.0,Eléctrica,Delantera,5.0,99.0,17333.33
Fiat Strada 1.6 Adventure Cd Pack Top,Ubicación no encontrada,1.6 Adventure Cd Pack Top,Rojo,Fiat,Strada,2015,Nafta,3.0,Manual,1.6,Pick-Up,135000.0,Hidráulica,Delantera,4.0,115.0,11600.0
Fiat Strada 1.6 Adventure Cd Pack Top,Ubicación no encontrada,1.6 Adventure Cd Pack Top,,Fiat,Strada,2019,Nafta,3.0,Manual,1.6,Pick-Up,69700.0,Hidráulica,Delantera,4.0,115.0,13500.0
Fiat Strada 1.4 Working Cs,Córdoba,1.4 Working Cs,,Fiat,Strada,2016,Nafta,2.0,Manual,1.4,Pick-Up,280000.0,Hidráulica,Delantera,2.0,87.0,9000.0
Fiat Strada 1.3 Volcano,Ubicación no encontrada,1.3 Volcano,Blanco,Fiat,Strada,2022,Nafta,3.0,Manual,1.3,Pick-Up,26000.0,Hidráulica,Delantera,5.0,99.0,21000.0
Fiat Strada,Ubicación no encontrada,1.4 Freedom CD,Gris,Fiat,Strada,2020,Nafta,3.0,Manual,1.4,Pick-Up,40000.0,Eléctrica,Delantera,5.0,115.0,14866.67
Fiat Strada 1.3 Volcano,Ubicación no encontrada,1.3 Volcano,Gris,Fiat,Strada,2021,Nafta,4.0,Manual,1.3,Pick-Up,48000.0,Hidráulica,Delantera,5.0,99.0,18999.0
Fiat Strada 1.6 Adventure Cd Pack Top,Ubicación no encontrada,1.6 Adventure Cd Pack Top,Blanco,Fiat,Strada,2018,Nafta,3.0,Manual,1.6,Pick-Up,158000.0,Hidráulica,Delantera,4.0,115.0,11000.0
Fiat Strada 1.4 Working Cs Aa,Bs.As. G.B.A. Sur,1.4 Working Cs Aa,Negro,Fiat,Strada,2012,Nafta,2.0,Manual,1.4,Pick-Up,170000.0,Hidráulica,Delantera,5.0,87.0,5666.67
Fiat Strada 1.4 Working Cs,Ubicación no encontrada,1.4 Working Cs,,Fiat,Strada,2017,Nafta,2.0,Manual,1.4,Pick-Up,98000.0,Hidráulica,Delantera,2.0,87.0,12500.0
Fiat Strada 1.6 Adventure Ce C/alarma + Lona,Bs.As. G.B.A. Norte,,Gris,Fiat,Strada,2010,Nafta,2.0,Manual,1.6,Pick-Up,360000.0,Hidráulica,Delantera,2.0,115.0,6000.0
Fiat Strada 1.3 Trekking Multijet Cd,Santa Fe,1.3 Trekking Multijet Cd,Blanco,Fiat,Strada,2016,Diésel,3.0,Manual,1.3,Pick-Up,176000.0,Hidráulica,Delantera,5.0,95.0,8666.67
Fiat Strada 1.6 Adventure Ce Pack Top,Ubicación no encontrada,1.6 Adventure Ce Pack Top,Gris,Fiat,Strada,2018,Nafta,2.0,Manual,1.6,Pick-Up,39000.0,Hidráulica,Delantera,2.0,115.0,17000.0
